LANG_ID,CLASS_ID,MATTER_NO,CLIENT_ID,INVOICE_NO,SERIAL_NO,INVOICE_FISCAL_YEAR,INVOICE_PERIOD,ITEM_NO,INVOICE_TEXT,BILL_AMOUNT,STATUS_ID,IS_DELETED,CTD_BY,CTD_ON
EN,2,8517-211,6940,8991,8,2021,3,8,Administration Fee (Cover Copies and Shipping Fee),150.00,51,0,admin,2021-03-18
EN,2,8517-211,6940,9592,9,2021,4,9,"Filling fee for Academic Equivalency Evaluation payable to ""The Trustforte Corporation""",85.00,51,0,admin,2021-04-08
EN,2,8517-211,6940,9592,10,2021,4,10,Fees Billed on Invoice #: 9592,2666.67,51,0,admin,2021-04-30
EN,2,8517-211,6940,13178,11,2021,9,11,Federal Express fee for package mailed on 09/03/2021  to Uriel Avidan  (Tracking No.: 774728886630),26.75,51,0,admin,2021-09-09
EN,2,8517-211,6940,15877,12,2022,3,12,Fees Billed on Invoice #: 15877,3500.00,51,0,admin,2022-03-31
EN,2,8518-191,8518,1731,1,2019,8,1,Fees Billed on Invoice #: 1731,1800.00,51,0,admin,2019-08-31
EN,2,8518-191,8518,2310,2,2019,9,2,Federal Express fee for package mailed on 09.06-2019 to 130 USCIS  (Tracking No.:776174861826),15.52,51,0,admin,2019-09-12
EN,2,8518-191,8518,2310,3,2019,9,3,Fees Billed on Invoice #: 2310,1120.00,51,0,admin,2019-09-30
EN,2,8518-191,8518,7184,4,2019,10,4,Federal Express fee for package mailed on 09.27.2019 to USCIS CHICAGO (Tracking No.:776362256259),25.11,51,0,admin,2019-10-10
EN,2,8518-191,8518,7184,5,2020,11,5,Fees Billed on Invoice #: 7184,649.37,51,0,admin,2020-11-30
EN,2,8518-201,8518,6683,1,2020,10,1,Federal Express fee for package mailed on 10.27.2020 to USCIS (Tracking No.:771886654716),26.76,51,0,admin,2020-10-29
EN,2,8518-201,8518,6683,2,2020,10,2,Fees Billed on Invoice #: 6683,550.00,51,0,admin,2020-10-31
EN,2,8519-191,8519,2203,1,2019,9,1,Federal Express fee for package mailed on 09.06.2019 to 130 USCIS (Tracking No.:776156919620),10.12,51,0,admin,2019-09-12
EN,2,8519-191,8519,2203,2,2019,9,2,Fees Billed on Invoice #: 2203,1500.00,51,0,admin,2019-09-30
EN,2,8519-191,8519,6322,3,2020,8,3,Fees Billed on Invoice #: 6322,50.00,51,0,admin,2020-08-31
EN,2,8519-201,8519,6295,1,2020,8,1,"National Visa Center Immigrant Visa Payment payable to ""U.S. Department of State""",445.00,51,0,admin,2020-08-11
EN,2,8519-201,8519,6687,2,2020,10,2,Fees Billed on Invoice #: 6687,3000.00,51,0,admin,2020-10-31
EN,2,8519-201,8519,6903,3,2020,10,3,Fees Billed on Invoice #: 6903,50.00,51,0,admin,2020-10-31
EN,2,8519-201,8519,7562,4,2020,10,4,Administration Fee (Cover Copies and Shipping Fee),100.00,51,0,admin,2020-10-31
EN,2,8520-191,8520,2234,1,2019,9,1,Federal Express fee for package mailed on 09.06.2019 to 130 USCIS (Tracking No.:776156919620),10.12,51,0,admin,2019-09-12
EN,2,8520-191,8520,2234,2,2019,9,2,Fees Billed on Invoice #: 2234,1800.00,51,0,admin,2019-09-30
EN,2,8520-201,8520,7493,1,2020,12,1,"National Visa Center Immigrant Visa Payment payable to ""U.S. Department of State""",325.00,51,0,admin,2020-12-11
EN,2,8520-201,8520,10648,2,2021,6,2,Fees Billed on Invoice #: 10648,3800.00,51,0,admin,2021-06-30
EN,2,8520-201,8520,12157,3,2021,7,3,Federal Express fee for package mailed on 07.01.2021  to  I-601A USCIS (Tracking No.: 774157651103),26.31,51,0,admin,2021-07-08
EN,2,8521-191,8521,1117,1,2019,7,1,USPS Express Mail fee for package mailed on 07/31/2019 to NATIONAL VISA CENTER (Tracking No.70171450000047390079),10.00,51,0,admin,2019-07-31
EN,2,8521-191,8521,1117,2,2019,7,2,Fees Billed on Invoice #: 1117,500.00,51,0,admin,2019-07-31
EN,2,8521-191,8521,3563,3,2019,12,3,Federal Express fee for package mailed on 12.20.2019 to USCIS (Tracking No.:777311510515),15.02,51,0,admin,2019-12-26
EN,2,8521-221,8521,15153,1,2022,2,1,Administration Fee (Cover Copies and Shipping Fee),50.00,51,0,admin,2022-02-24
EN,2,8522-191,8522,1711,1,2019,8,1,Fees Billed on Invoice #: 1711,1000.00,51,0,admin,2019-08-31
EN,2,8523-191,8523,1587,1,2019,8,1,Fees Billed on Invoice #: 1587,1000.00,51,0,admin,2019-08-31
EN,2,8524-191,8524,2324,1,2019,9,1,Filing Fee for E-42B,185.00,51,0,admin,2019-09-24
EN,2,8524-191,8524,2324,2,2019,9,2,Federal Express fee for package mailed on 09.27.2019 to USCIS (Tracking No.:EE444997461US),12.75,51,0,admin,2019-09-26
EN,2,8524-191,8524,2324,3,2019,9,3,Fees Billed on Invoice #: 2324,2000.00,51,0,admin,2019-09-30
EN,2,8524-191,8524,3827,4,2019,10,4,Federal Express fee for package mailed on 10/15/2019 to Office of the Chief of Counsel (Tracking No.:776727115623),6.74,51,0,admin,2019-10-24
EN,2,8524-191,8524,3827,5,2019,10,5,Federal Express fee for package mailed on 10/16/2019 to Attorney Tanya Fernandez (Tracking No.:790999179596),8.61,51,0,admin,2019-10-24
EN,2,8524-191,8524,3552,6,2019,12,6,Mileage,40.92,51,0,admin,2019-12-03
EN,2,8524-191,8524,3552,7,2019,12,7,Fees Billed on Invoice #: 3552,1500.00,51,0,admin,2019-12-31
EN,2,8524-191,8524,3827,8,2020,1,8,Federal Express fee for package mailed on 01.22.2020 to Office of the Chief Counsel Co. (Tracking No.:777576870772),7.37,51,0,admin,2020-01-30
EN,2,8524-191,8524,3827,9,2020,1,9,Certified Copies of DWI Criminal Records,6.00,51,0,admin,2020-01-07
EN,2,8524-191,8524,3827,10,2020,1,10,Certified Copies of Criminal record cause No. 15882150,2.00,51,0,admin,2020-01-14
EN,2,8524-191,8524,3827,11,2020,1,11,Fees Billed on Invoice #: 3827,2500.00,51,0,admin,2020-01-31
EN,2,8524-191,8524,4705,12,2020,2,12,Mileage on 01/27/2020,20.46,51,0,admin,2020-02-05
EN,2,8524-191,8524,4705,13,2020,2,13,Mileage on 01/31/2020,40.92,51,0,admin,2020-02-05
EN,2,8524-191,8524,4705,14,2020,3,14,Fees Billed on Invoice #: 4705,750.00,51,0,admin,2020-03-31
EN,2,8524-191,8524,1668,15,2019,8,15,Federal Express fee for package mailed on 08.07.2019 to Conroe Immigration Court (775932261748.:),16.26,51,0,admin,2019-08-15
EN,2,8524-191,8524,1668,16,2019,8,16,Federal Express fee for package mailed on 08.07.2018 to Office of the Chief Counsel(775932279176.:),16.26,51,0,admin,2019-08-15
EN,2,8524-191,8524,1668,17,2019,8,17,Federal Express fee for package received on 08/09/2019 from Conroe Immigration Court (Trancking No.: 790977075939),17.26,51,0,admin,2019-08-15
EN,2,8524-191,8524,1668,18,2019,8,18,Mileage,20.46,51,0,admin,2019-08-16
EN,2,8524-191,8524,1668,19,2019,8,19,Fees Billed on Invoice #: 1668,3500.00,51,0,admin,2019-08-31
EN,2,8524-191,8524,3570,20,2019,12,20,Mileage on 08/12/2019,40.92,51,0,admin,2019-12-30
EN,2,8524-191,8524,3878,21,2020,1,21,Courier Services - Package to Houston Imm. Court and stamped copy received from Imm. Court on. (Invoice No.:1457444),51.50,51,0,admin,2020-01-31
EN,2,8524-191,8524,1123,22,2019,7,22,Fees Billed on Invoice #: 1123,1000.00,51,0,admin,2019-07-31
EN,2,8525-191,8525,1156,1,2019,7,1,Fees Billed on Invoice #: 1156,1250.00,51,0,admin,2019-07-31
EN,2,8525-191,8525,2328,2,2019,9,2,USPS Express Mail fee for package mailed on 09.25.2019 to USCIS Texas Service Center (Tracking No.:EE444991185US),27.80,51,0,admin,2019-09-24
EN,2,8525-191,8525,2328,3,2019,9,3,Fees Billed on Invoice #: 2328,2000.00,51,0,admin,2019-09-30
EN,2,8525-191,8525,2644,4,2019,10,4,Federal Express fee for package mailed on 10/15/2019 to Conroe Immigration Court (Tracking No.:776727101086),8.11,51,0,admin,2019-10-24
EN,2,8525-191,8525,2644,5,2019,10,5,Certified Copies of Criminal Record,2.00,51,0,admin,2019-10-07
EN,2,8525-191,8525,2644,6,2019,10,6,Federal Express fee for package mailed for 1st EAD Application on 10/10/2019 to USCIS National Benefits Center(Tracking No.: 776687401179),16.69,51,0,admin,2019-10-17
EN,2,8525-191,8525,2644,7,2019,10,7,Federal Express fee for package mailed on 10/15/2019 to Office of Chief Counsel (Tracking No.:776726274434),5.04,51,0,admin,2019-10-24
EN,2,8525-191,8525,2644,8,2019,10,8,Fees Billed on Invoice #: 2644,500.00,51,0,admin,2019-10-31
EN,2,8525-191,8525,9256,9,2021,2,9,Federal Express fee for package mailed on 02.09.2021 to USCIS (Tracking No.:772849526715),3.03,51,0,admin,2021-02-11
EN,2,8525-191,8525,9256,10,2021,2,10,Federal Express fee for package mailed on 02.09.2021 to Catholic Charities (Tracking No.:772849561485),14.59,51,0,admin,2021-02-11
EN,2,8525-191,8525,9256,11,2021,2,11,Federal Express fee for package mailed on 02.22.2021 to uscis (Tracking No.:772900906234),14.59,51,0,admin,2021-02-25
EN,2,8525-191,8525,9256,12,2021,3,12,Courier Services - Package to Houston Imm. Court and stamped copy received from Imm. Court on. (Invoice No.:112915),7.00,51,0,admin,2021-03-15
EN,2,8525-191,8525,9256,13,2021,3,13,Courier Services - Package to Houston Imm. Court and stamped copy received from Imm. Court on. (Invoice No.:112915),11.50,51,0,admin,2021-03-15
EN,2,8525-191,8525,9256,14,2021,3,14,Federal Express fee for package mailed on 03.09.2021 to USCIS (Tracking No.:773095243437),4.36,51,0,admin,2021-03-11
EN,2,8525-191,8525,9256,15,2021,3,15,Fees Billed on Invoice #: 9256,1000.00,51,0,admin,2021-03-31
EN,2,8525-191,8525,15099,16,2022,1,16,"Request of Criminal Records Payable to ""  Harris County District Clerk""",138.00,51,0,admin,2022-01-28
EN,2,8525-191,8525,15478,17,2022,2,17,Courier Services - Package to Houston Imm. Court and stamped copy received from Imm. Court on. 02.02.2022 (Invoice No.: 1579904),23.00,51,0,admin,2022-02-15
EN,2,8525-191,8525,15478,18,2022,2,18,Courier Services - Package to Houston Imm. Court and stamped copy received from Imm. Court on. 02.02.2022  (Invoice No.: 1579904.01),18.50,51,0,admin,2022-02-15
EN,2,8525-191,8525,15478,19,2022,2,19,Federal Express fee for package mailed on 01.28.2022  to Attn: Office of Chief CounselUSCIS (Tracking No.:775892506550),25.06,51,0,admin,2022-02-03
EN,2,8525-191,8525,15478,20,2022,2,20,Federal Express fee for package mailed on 02.17.2022 to Attn: Office of Chief CounselUSCIS (Tracking No.:776072416014),9.94,51,0,admin,2022-02-24
EN,2,8525-191,8525,1670,21,2019,8,21,Federal Express fee for package mailed on 08.12.2019 to Office of Chief Counsel (775964453957 .:),16.26,51,0,admin,2019-08-15
EN,2,8525-191,8525,1670,22,2019,8,22,Fees Billed on Invoice #: 1670,2500.00,51,0,admin,2019-08-31
EN,2,8525-191,8525,3597,23,2019,12,23,Mileage on 08/15/2019,40.92,51,0,admin,2019-12-30
EN,2,8525-191,8525,3241,24,2019,11,24,Federal Express fee for package mailed on 10.21.2019 to USCIS Chicago(Tracking No.:776748648763),4.16,51,0,admin,2019-11-01
EN,2,8525-201,8525,6134,1,2020,8,1,Federal Express fee for package mailed on 08.13.2020 to USCIS (Tracking No.:771255610950),4.25,51,0,admin,2020-08-20
EN,2,8525-201,8525,6134,2,2020,8,2,Fees Billed on Invoice #: 6134,550.00,51,0,admin,2020-08-31
EN,2,8525-201,8525,9871,3,2021,4,3,Federal Express fee for package mailed on 04/01/2021  to EOIR  (Tracking No. 773333307626 :),15.38,51,0,admin,2021-04-08
EN,2,8525-211,8525,13595,1,2021,11,1,Administration Fee (Cover Copies and Shipping Fee),25.00,51,0,admin,2021-11-18
EN,2,8525-211,8525,14074,2,2021,11,2,Fees Billed on Invoice #: 14074,500.00,51,0,admin,2021-11-30
EN,2,8525-211,8525,14520,3,2021,12,3,Federal Express fee for package mailed on 11.29.2021  to Adjustment of Status (Box 805887) USCIS (Tracking No.: 775329378890),4.86,51,0,admin,2021-12-09
EN,2,8526-191,3963CORP,2046,1,2019,8,1,"Filing Fee for TN/TD Nonimmigrant Visa Process payable to ""U.S. Department of State""",320.00,51,0,admin,2019-08-15
EN,2,8526-191,3963CORP,2046,2,2019,8,2,Fees Billed on Invoice #: 2046,3500.00,51,0,admin,2019-08-31
EN,2,8526-191,3963CORP,2440,3,2019,9,3,Federal Express fee for package mailed on 08.30.2019 to Ivonne Garcia (Tracking No.:776128884850),24.94,51,0,admin,2019-09-05
EN,2,8527-191,6859,1968,1,2019,8,1,"Filing Fee for TN Nonimmigrant Visa Process payable to ""U.S. Department of State""Filing Fee",160.00,51,0,admin,2019-08-07
EN,2,8527-191,6859,2312,2,2019,9,2,Fees Billed on Invoice #: 2312,3500.00,51,0,admin,2019-09-30
EN,2,8527-201,6859,6784,1,2020,10,1,Federal Express fee for package mailed on 10.21.2020 to USCIS (Tracking No.:771846521291),30.04,51,0,admin,2020-10-29
EN,2,8527-201,6859,6784,2,2020,10,2,Fees Billed on Invoice #: 6784,720.00,51,0,admin,2020-10-31
EN,2,8527-201,6859,7110,3,2020,11,3,Fees Billed on Invoice #: 7110,60.00,51,0,admin,2020-11-30
EN,2,8527-201,6859,5134,4,2020,5,4,"Filing fee for I-129 Petition for Nonimmigrant payable to ""U.S. Department of Homeland Security""",460.00,51,0,admin,2020-05-19
EN,2,8527-201,6859,5329,5,2020,5,5,Federal Express fee for package mailed on 05.21.2020 to USCIS (Tracking No.770476704278:),29.24,51,0,admin,2020-05-28
EN,2,8527-201,6859,5134,6,2020,5,6,Fees Billed on Invoice #: 5134,2000.00,51,0,admin,2020-05-31
EN,2,8527-201,6859,5352,7,2020,5,7,Fees Billed on Invoice #: 5352,150.00,51,0,admin,2020-05-31
EN,2,8527-201,6859,7519,8,2020,5,8,Administration Fee (Cover Copies and Shipping Fee),100.00,51,0,admin,2020-05-31
EN,2,8527-211,6859,9713,1,2021,4,1,Fees Billed on Invoice #: 9713,450.00,51,0,admin,2021-04-30
EN,2,8527-211,6859,10284,2,2021,5,2,Fees Billed on Invoice #: 10284,270.00,51,0,admin,2021-05-31
EN,2,8527-211,6859,12183,3,2021,7,3,Filing Fee for TD Visa with Department of State,163.80,51,0,admin,2021-07-19
EN,2,8527-211,6859,10737,4,2021,7,4,Administration Fee (Cover Copies and Shipping Fee),50.00,51,0,admin,2021-07-16
EN,2,8527-211,6859,11914,5,2021,7,5,Fees Billed on Invoice #: 11914,1000.00,51,0,admin,2021-07-31
EN,2,8527-221,6859,17209,1,2022,6,1,Fees Billed on Invoice #: 17209,1250.00,51,0,admin,2022-06-30
EN,2,8528-191,8528,3008,1,2019,11,1,Fees Billed on Invoice #: 3008,1800.00,51,0,admin,2019-11-30
EN,2,8529-191,8529,1655,1,2019,8,1,Federal Express fee for package mailed on 08.22.2019 to USCIS Chicago (776052252861.:),25.05,51,0,admin,2019-08-29
EN,2,8529-191,8529,1655,2,2019,8,2,Fees Billed on Invoice #: 1655,2500.00,51,0,admin,2019-08-31
EN,2,8529-191,8529,14091,3,2019,7,3,Administration Fee (Cover Copies and Shipping Fee),224.95,51,0,admin,2019-07-30
EN,2,8530-191,8530,1612,1,2019,8,1,Federal Express fee for package mailed on 08.22.2019 to USCIS Los Angelles (776058372625.:),21.81,51,0,admin,2019-08-29
EN,2,8530-191,8530,1605,2,2019,8,2,Fees Billed on Invoice #: 1605,600.00,51,0,admin,2019-08-31
EN,2,8532-191,8532,1721,1,2019,8,1,Federal Express fee for package mailed on 08.20.2019 to National Visa Center (776032547560.:),15.98,51,0,admin,2019-08-29
EN,2,8532-191,8532,1721,2,2019,8,2,Federal Express fee for package mailed on 08.12.2019 to Alvaro Ventura Ruiz (775966530837.:),21.30,51,0,admin,2019-08-22
EN,2,8532-191,8532,1721,3,2019,8,3,Federal Express fee for package mailed on 08.15.2019 to SDM M & R (790978098888.:),15.08,51,0,admin,2019-08-22
EN,2,8532-191,8532,1721,4,2019,8,4,Fees Billed on Invoice #: 1721,500.00,51,0,admin,2019-08-31
EN,2,8532-191,8532,7169,5,2020,11,5,Federal Express fee for package mailed on 11.03.2020 to USCIS (Tracking No.:791095257432),32.03,51,0,admin,2020-11-05
EN,2,8532-191,8532,7169,6,2020,11,6,Federal Express fee for package mailed on 11/10/2020 to USCIS (Tracking No.:772014544464),23.34,51,0,admin,2020-11-12
EN,2,8532-191,8532,2679,7,2019,10,7,Fees Billed on Invoice #: 2679,3500.00,51,0,admin,2019-10-31
EN,2,8532-191,8532,3228,8,2019,11,8,Federal Express fee for package mailed on 10.25.2019 to US Department of Homeland Security (Tracking No.:776821388103),20.26,51,0,admin,2019-11-01
EN,2,8532-191,8532,6249,9,2020,8,9,Federal Express fee for package mailed on USCIS to 07/31/2020 (Tracking No.:771147448215),27.31,51,0,admin,2020-08-06
EN,2,8532-191,8532,6249,10,2020,8,10,Federal Express fee for package mailed on 07/31/2020 to immigration Court (Tracking No.:771147591696),27.31,51,0,admin,2020-08-06
EN,2,8532-191,8532,6249,11,2020,8,11,Federal Express fee for package mailed on 08/06/2020 to Monty & Ramirez (Tracking No.:791071313325),21.76,51,0,admin,2020-08-13
EN,2,8532-191,8532,6469,12,2020,9,12,Federal Express fee for package mailed on 09.22.2020 to Monty Ramirez (Tracking No.:791085550023),14.67,51,0,admin,2020-09-24
EN,2,8532-191,8532,6469,13,2020,9,13,Fees Billed on Invoice #: 6469,2500.00,51,0,admin,2020-09-30
EN,2,8532-191,8532,6817,14,2020,10,14,Federal Express fee for package mailed on 10.22.2020 to Office of Chief Immigration  (Tracking No.:771851566138),50.99,51,0,admin,2020-10-29
EN,2,8532-191,8532,6817,15,2020,10,15,Federal Express fee for package mailed on 10.21.2020 to USCIS (Tracking No.:771851902675),26.23,51,0,admin,2020-10-29
EN,2,8532-191,8532,7168,16,2020,11,16,Federal Express fee for package mailed on 11/09/2020 to Office Chief Immigration Judge (Tracking No.:772014614730),50.57,51,0,admin,2020-11-12
EN,2,8532-191,8532,7168,17,2020,11,17,Federal Express fee for package mailed on 11/10/2020 to long Isalnd Hosing Services (Tracking No.:772014661481),22.08,51,0,admin,2020-11-12
EN,2,8532-191,8532,3229,18,2019,11,18,Filing Fee - TRAVEL DOCUMENT,660.00,51,0,admin,2019-11-14
EN,2,8532-191,8532,3566,19,2019,12,19,Federal Express fee for package mailed on 11.29.2019 to Attorney Carolina Ortuzar-Diaz  (Tracking No.: 791009974854),7.52,51,0,admin,2019-12-05
EN,2,8532-191,8532,3566,20,2019,12,20,Federal Express fee for package mailed on 12.13.2019 to USCIS  (Tracking No.:777246184183),7.03,51,0,admin,2019-12-30
EN,2,8532-191,8532,3566,21,2019,12,21,Federal Express fee for package mailed on 11.26.2019 to Guadalupe Arias (Tracking No.:777093157043),11.64,51,0,admin,2019-12-05
EN,2,8532-191,8532,3566,22,2019,12,22,Filing Fee for I-131,575.00,51,0,admin,2019-12-13
EN,2,8532-191,8532,3566,23,2019,12,23,Federal Express fee for package mailed on 11.26.2019 to Guadalupe Arias (Tracking No.:777093157043),11.64,51,0,admin,2019-12-05
EN,2,8532-191,8532,5008,24,2020,4,24,Federal Express fee for package mailed on04.06.2020  to Client,21.38,51,0,admin,2020-04-09
EN,2,8532-211,8532,13575,1,2021,11,1,Administration Fee (Cover Copies and Shipping Fee),100.00,51,0,admin,2021-11-15
EN,2,8532-211,8532,14163,2,2021,11,2,Federal Express fee for package mailed on 11/13/2021 to Attorney Carolina Ortuzar-Diaz /SLM  (Tracking No.: 775035244794),21.86,51,0,admin,2021-11-18
EN,2,8532-211,8532,14163,3,2021,11,3,Fees Billed on Invoice #: 14163,5000.00,51,0,admin,2021-11-30
EN,2,8532-211,8532,14214,4,2021,11,4,Refund to Client - To balance the duplicate credit,1375.00,51,0,admin,2021-11-15
EN,2,8532-211,8532,14519,5,2021,12,5,Federal Express fee for package mailed on 12.17.2021 to Adjustment of Status Box 805887 (Tracking No.: 775537381754),16.29,51,0,admin,2021-12-23
EN,2,8532-211,8532,14679,6,2021,12,6,Fees Billed on Invoice #: 14679,100.00,51,0,admin,2021-12-31
EN,2,8532-211,8532,8019,7,2021,2,7,Administration Fee (Cover Copies and Shipping Fee),150.00,51,0,admin,2021-02-11
EN,2,8532-211,8532,9600,8,2021,4,8,Fees Billed on Invoice #: 9600,500.00,51,0,admin,2021-04-30
EN,2,8532-211,8532,10381,9,2021,5,9,Federal Express fee for package mailed on 05/06/2021 to  Attorney Carolina Ortuzar-Diaz (Tracking No.: 791153555169),23.62,51,0,admin,2021-05-13
EN,2,8532-211,8532,10381,10,2021,5,10,Federal Express fee for package mailed on 05/04/2021 to  Office of Chief Counsel USCIS (Tracking No.: 773626998921),22.57,51,0,admin,2021-05-13
EN,2,8532-211,8532,10381,11,2021,5,11,Federal Express fee for package mailed on 05/04/2021 to  Immigration Court US Department of Justice (Tracking No.: 773626939841),22.57,51,0,admin,2021-05-13
EN,2,8532-211,8532,13047,12,2021,9,12,Federal Express fee for package mailed on 09/15/2021  to Soila Monroy (Tracking No.: 774813846305),21.60,51,0,admin,2021-09-23
EN,2,8532-211,8532,13047,13,2021,9,13,Federal Express fee for package mailed on 09/15/2021 to Clerk Immigration Court  (Tracking No.: 774813997700),21.60,51,0,admin,2021-09-23
EN,2,8532-211,8532,13047,14,2021,9,14,Federal Express fee for package mailed on 09/16/2021  to Attorney Carolina Ortuzar-Diaz  (Tracking No.: 791192642033),22.65,51,0,admin,2021-09-23
EN,2,8532-211,8532,13047,15,2021,9,15,Fees Billed on Invoice #: 13047,2800.00,51,0,admin,2021-09-30
EN,2,8533-191,8533,1583,1,2019,8,1,Fees Billed on Invoice #: 1583,700.00,51,0,admin,2019-08-31
EN,2,8534-191,8534,1584,1,2019,8,1,Fees Billed on Invoice #: 1584,500.00,51,0,admin,2019-08-31
EN,2,8536-191,8536,13902,1,2021,11,1,Fees Billed on Invoice #: 13902,650.00,51,0,admin,2021-11-30
EN,2,8537-191,3139,1936,1,2019,8,1,Fees Billed on Invoice #: 1936,677.50,51,0,admin,2019-08-31
EN,2,8538-191,8538,1736,1,2019,8,1,Fees Billed on Invoice #: 1736,1000.00,51,0,admin,2019-08-31
EN,2,8539-191,8539,1744,1,2019,8,1,Federal Express fee for package mailed on 08.08.2019 to N-400 Request to Reopen USCIS (775938074718.:),19.36,51,0,admin,2019-08-15
EN,2,8539-191,8539,1744,2,2019,8,2,Fees Billed on Invoice #: 1744,2500.00,51,0,admin,2019-08-31
EN,2,8539-191,8539,17022,3,2020,1,3,Federal Express fee for package mailed on 12.30.2019 to USCIS  (Tracking No.:777359358092),11.89,51,0,admin,2020-01-02
EN,2,8539-191,8539,17022,4,2022,5,4,Fees Billed on Invoice #: 17022,1000.00,51,0,admin,2022-05-31
EN,2,8540-191,8540,1727,1,2019,8,1,Fees Billed on Invoice #: 1727,1000.00,51,0,admin,2019-08-31
EN,2,8541-191,8541,1671,1,2019,8,1,Federal Express fee for package mailed on 08.19.2019 to Conroe Immigration Court (776023736601.:),16.19,51,0,admin,2019-08-22
EN,2,8541-191,8541,1671,2,2019,8,2,Fees Billed on Invoice #: 1671,1000.00,51,0,admin,2019-08-31
EN,2,8541-191,8541,2483,3,2019,9,3,Federal Express fee for package mailed on 09.27.2019 to USCIS (Tracking No.:EE444991375US),12.75,51,0,admin,2019-09-26
EN,2,8541-191,8541,2329,4,2019,9,4,Filing Fee for E-42B,185.00,51,0,admin,2019-09-24
EN,2,8541-191,8541,2329,5,2019,9,5,Fees Billed on Invoice #: 2329,2000.00,51,0,admin,2019-09-30
EN,2,8541-191,8541,2654,6,2019,10,6,Fees Billed on Invoice #: 2654,500.00,51,0,admin,2019-10-31
EN,2,8541-191,8541,3242,7,2019,11,7,Federal Express fee for package mailed on 10.21.2019  to USCIS (Tracking No.:776748648763),4.16,51,0,admin,2019-11-01
EN,2,8541-191,8541,16860,8,2022,5,8,Federal Express fee for package mailed on 05.12.2022 to Attn: Office of Chief CounselUSCIS (Tracking No.:776848967391),21.91,51,0,admin,2022-05-19
EN,2,8541-191,8541,1613,9,2019,8,9,Federal Express fee for package mailed on 08.20.2019 to ATTORNEY CAROLINA ORTUZAR_DIAZ  M&R LLP(790979868747.:),17.19,51,0,admin,2019-08-29
EN,2,8541-191,8541,1613,10,2019,8,10,Federal Express fee for package mailed on 08.19.2019 to Office of Chief Counsel  (776023764597.:),16.19,51,0,admin,2019-08-22
EN,2,8541-191,8541,1602,11,2019,8,11,Fees Billed on Invoice #: 1602,1600.00,51,0,admin,2019-08-31
EN,2,8541-191,8541,3599,12,2019,12,12,Mileage on 08/22/2019,40.92,51,0,admin,2019-12-30
EN,2,8541-201,8541,5844,1,2020,7,1,Fees Billed on Invoice #: 5844,550.00,51,0,admin,2020-07-31
EN,2,8541-201,8541,9716,2,2021,4,2,Federal Express fee for package mailed on 04/15/2021 to  791146960693 (Tracking No.: 791146960693),19.99,51,0,admin,2021-04-22
EN,2,8541-201,8541,9716,3,2021,4,3,Federal Express fee for package mailed on 04/13/2021 to Tanya Fernandez-AlanizCatholic Charities (Tracking No.: 773428812611),4.90,51,0,admin,2021-04-22
EN,2,8541-201,8541,9716,4,2021,4,4,Federal Express fee for package mailed on 04/13/2021  to Office of Chief Counsel USCIS (Tracking No.: 773428238020),4.90,51,0,admin,2021-04-22
EN,2,8541-201,8541,9716,5,2021,4,5,Federal Express fee for package mailed on 04/13/2021  to Clerk Immigration Court  (Tracking No.: 773428215040),7.34,51,0,admin,2021-04-22
EN,2,8541-201,8541,9716,6,2021,4,6,Fees Billed on Invoice #: 9716,250.00,51,0,admin,2021-04-30
EN,2,8541-211,8541,10756,1,2021,7,1,Administration Fee (Cover Copies and Shipping Fee),25.00,51,0,admin,2021-07-21
EN,2,8541-211,8541,11945,2,2021,7,2,Fees Billed on Invoice #: 11945,500.00,51,0,admin,2021-07-31
EN,2,8541-211,8541,12625,3,2021,8,3,Federal Express fee for package mailed on 07.30.2021  to FBAS USCIS  (Tracking No.: 774408566490),2.51,51,0,admin,2021-08-05
EN,2,8542-191,8542,2370,1,2019,8,1,Certified Copies of Criminal Record,4.00,51,0,admin,2019-08-20
EN,2,8542-191,8542,2370,2,2019,9,2,Fees Billed on Invoice #: 2370,500.00,51,0,admin,2019-09-30
EN,2,8543-191,8543,13901,1,2021,11,1,Fees Billed on Invoice #: 13901,1300.00,51,0,admin,2021-11-30
EN,2,8543-211,8543,12244,1,2021,8,1,Administration Fee (Cover Copies and Shipping Fee),25.00,51,0,admin,2021-08-23
EN,2,8544-191,8544,2219,1,2019,9,1,Fees Billed on Invoice #: 2219,3000.00,51,0,admin,2019-09-30
EN,2,8544-191,8544,10438,2,2019,10,2,Federal Express fee for package mailed on 09.24.2019 to Earl Adams (Tracking No.:776323836771),11.60,51,0,admin,2019-10-03
EN,2,8544-191,8544,10438,3,2021,5,3,Fees Billed on Invoice #: 10438,500.00,51,0,admin,2021-05-31
EN,2,8544-201,8544,6396,1,2020,9,1,Federal Express fee for package mailed on 09.25.2020 to USCIS (Tracking No.:771617319386),13.31,51,0,admin,2020-09-30
EN,2,8544-201,8544,6396,2,2020,9,2,Fees Billed on Invoice #: 6396,550.00,51,0,admin,2020-09-30
EN,2,8544-201,8544,7488,3,2020,9,3,Administration Fee (Cover Copies and Shipping Fee),25.00,51,0,admin,2020-09-30
EN,2,8544-201,8544,9332,4,2021,3,4,Federal Express fee for package mailed on  03.22.2021 to USCIS (Tracking No.:773213776482),14.71,51,0,admin,2021-03-25
